Date,High,Low,Open,Close,Volume,Adj Close
2010-01-04,10.93850040435791,10.623100280761719,10.907699584960938,10.630800247192383,109493827.0,6.68496561050415
2010-01-05,10.807700157165527,10.407699584960938,10.646100044250488,10.692299842834473,143023293.0,6.723638534545898
2010-01-06,10.676899909973145,10.43850040435791,10.653800010681152,10.46150016784668,135543803.0,6.57850456237793
2010-01-07,10.523099899291992,10.046199798583984,10.469200134277344,10.184599876403809,161395055.0,6.404381275177002
2010-01-08,10.115400314331055,9.800000190734863,10.069199562072754,10.076899528503418,171834367.0,6.336656093597412
2010-01-11,10.53849983215332,9.923080444335938,10.5,10.023099899291992,226236361.0,6.302826404571533
2010-01-12,10.346199989318848,9.830769538879395,9.961540222167969,10.246199607849121,207420421.0,6.443117618560791
2010-01-13,10.10770034790039,9.830769538879395,10.030799865722656,9.88461971282959,214185365.0,6.215744972229004
2010-01-14,9.9923095703125,9.792309761047363,9.915379524230957,9.953849792480469,116045266.0,6.259278297424316
2010-01-15,10.146100044250488,9.838459968566895,9.946149826049805,10.03849983215332,114277817.0,6.3125081062316895
2010-01-18,10.015399932861328,9.846150398254395,10.0,9.946149826049805,144351020.0,6.2544355392456055
2010-01-19,10.115400314331055,9.946149826049805,9.976920127868652,10.046199798583984,166928224.0,6.3173508644104
2010-01-20,10.06149959564209,9.538459777832031,10.053899765014648,9.576919555664062,219404834.0,6.022252082824707
2010-01-21,9.646149635314941,9.315380096435547,9.576919555664062,9.484620094299316,158980892.0,5.964212894439697
2010-01-22,9.5,9.207690238952637,9.315380096435547,9.38461971282959,141902557.0,5.901329517364502
2010-01-25,9.438460350036621,9.276920318603516,9.315380096435547,9.338459968566895,61442832.0,5.872302055358887
2010-01-26,9.38461971282959,8.899999618530273,9.346150398254395,8.961540222167969,126952552.0,5.635284423828125
2010-01-27,9.015379905700684,8.807689666748047,8.9923095703125,8.838459968566895,86656453.0,5.557887554168701
2010-01-28,8.946149826049805,8.730770111083984,8.861539840698242,8.853850364685059,84472562.0,5.567566871643066
2010-01-29,8.938460350036621,8.730770111083984,8.769229888916016,8.78462028503418,83899056.0,5.524032115936279
2010-02-01,8.776920318603516,8.523079872131348,8.753849983215332,8.569230079650879,75964078.0,5.388587951660156
2010-02-02,8.723079681396484,8.515379905700684,8.623080253601074,8.530770301818848,72978663.0,5.36440372467041
2010-02-03,8.746150016784668,8.292309761047363,8.584620475769043,8.723079681396484,109541744.0,5.48533296585083
2010-02-04,8.669230461120605,8.538459777832031,8.623080253601074,8.60768985748291,85321031.0,5.412773609161377
2010-02-05,8.476920127868652,8.307689666748047,8.38461971282959,8.407690048217773,110569039.0,5.287006855010986
2010-02-08,8.446149826049805,8.230770111083984,8.38461971282959,8.323080062866211,70136297.0,5.233800888061523
2010-02-09,8.39231014251709,8.261540412902832,8.307689666748047,8.361539840698242,59574304.0,5.257986545562744
2010-02-10,8.515379905700684,8.338459968566895,8.415379524230957,8.484620094299316,89292458.0,5.33538293838501
2010-02-11,8.592309951782227,8.438460350036621,8.484620094299316,8.523079872131348,80258532.0,5.359567642211914
2010-02-12,8.684619903564453,8.515379905700684,8.569230079650879,8.653849601745605,82671854.0,5.441798686981201
2010-02-22,8.692310333251953,8.530770301818848,8.669230461120605,8.561539649963379,58589201.0,5.383752346038818
2010-02-23,8.530770301818848,8.307689666748047,8.530770301818848,8.446149826049805,61208593.0,5.311191558837891
2010-02-24,8.584620475769043,8.315380096435547,8.38461971282959,8.576919555664062,77177610.0,5.393423557281494
2010-02-25,8.730770111083984,8.538459777832031,8.584620475769043,8.692310333251953,119639396.0,5.465984344482422
2010-02-26,8.769229888916016,8.600000381469727,8.646149635314941,8.684619903564453,82625373.0,5.461148738861084
2010-03-01,8.823080062866211,8.653849601745605,8.676919937133789,8.769229888916016,72914432.0,5.514354228973389
2010-03-02,8.78462028503418,8.623080253601074,8.776920318603516,8.676919937133789,65881392.0,5.4563069343566895
2010-03-03,8.746150016784668,8.576919555664062,8.676919937133789,8.707690238952637,62692867.0,5.475655555725098
2010-03-04,8.71537971496582,8.4923095703125,8.692310333251953,8.5,76420167.0,5.345053672790527
2010-03-05,8.546150207519531,8.461540222167969,8.5076904296875,8.4923095703125,44286380.0,5.340219020843506
2010-03-08,8.584620475769043,8.4923095703125,8.515379905700684,8.546150207519531,35137365.0,5.374075889587402
2010-03-09,8.653849601745605,8.453849792480469,8.546150207519531,8.592309951782227,51514367.0,5.403100967407227
2010-03-10,8.769229888916016,8.592309951782227,8.600000381469727,8.661540031433105,100948466.0,5.446635723114014
2010-03-11,8.899999618530273,8.630769729614258,8.669230461120605,8.838459968566895,133220285.0,5.557887554168701
2010-03-12,8.88461971282959,8.692310333251953,8.830769538879395,8.699999809265137,98108739.0,5.47081995010376
2010-03-15,8.707690238952637,8.530770301818848,8.692310333251953,8.569230079650879,45261216.0,5.388587951660156
2010-03-16,8.730770111083984,8.546150207519531,8.553850173950195,8.707690238952637,49190883.0,5.475655555725098
2010-03-17,8.830769538879395,8.676919937133789,8.707690238952637,8.823080062866211,58775521.0,5.548216342926025
2010-03-18,8.88461971282959,8.769229888916016,8.838459968566895,8.815380096435547,60451253.0,5.543374538421631
2010-03-19,8.961540222167969,8.761540412902832,8.815380096435547,8.930769920349121,70973815.0,5.615935325622559
2010-03-22,9.0076904296875,8.876919746398926,8.907690048217773,8.938460350036621,58264363.0,5.6207709312438965
2010-03-23,9.11538028717041,8.907690048217773,8.938460350036621,8.915379524230957,75746737.0,5.606257438659668
2010-03-24,9.038459777832031,8.89231014251709,8.915379524230957,8.899999618530273,47055456.0,5.596585273742676
